page,school,subject,is_course_total,course_num,section_num,grades_count,avg_gpa,A_pct,AB_pct,B_pct,BC_pct,C_pct,D_pct,F_pct,S_pct,U_pct,CR_pct,N_pct,P_pct,I_pct,NW_pct,NR_pct,other_pct,course_title
9,ALS,192 MICROBIO,False,699,099,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
9,ALS,192 MICROBIO,False,699,100,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
9,ALS,192 MICROBIO,True,699,Course,29,3.968,93.1,6.9,.,.,.,.,,.,.,,.,.,.,.,.,.,Special Problems
9,ALS,192 MICROBIO,False,731,001,46,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Seminar
9,ALS,192 MICROBIO,False,810,001,17,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Issues in Microbiology
9,ALS,192 MICROBIO,False,875,003,25,3.800,72.0,20.0,4.0,4.0,.,.,.,.,.,.,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,False,875,006,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,False,875,007,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,False,875,008,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,False,875,010,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,True,875,Course,30,3.878,76.7,16.7,3.3,3.3,.,.,,.,.,,.,.,.,.,.,.,Special Topics
9,ALS,192 MICROBIO,False,899,005,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,010,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,020,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,030,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,034,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,095,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,096,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,899,099,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,True,899,Course,8,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Independent Study
9,ALS,192 MICROBIO,False,990,002,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,005,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,006,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,008,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,010,6,,.,.,.,.,.,.,.,33.3,.,.,.,66.7,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,011,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,017,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,018,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,020,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,022,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
9,ALS,192 MICROBIO,False,990,030,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,031,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,034,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,061,13,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,071,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,087,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,088,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,091,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,099,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,False,990,100,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
10,ALS,192 MICROBIO,True,990,Course,62,,.,.,.,.,.,.,,59.7,.,,.,40.3,.,.,.,.,Research
11,ALS,200 BIOCHEM,False,100,001,30,3.950,93.3,3.3,3.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Biochemistry Freshman Seminar
11,ALS,200 BIOCHEM,False,100,002,30,3.983,96.7,3.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Biochemistry Freshman Seminar
11,ALS,200 BIOCHEM,False,100,003,28,3.821,89.3,7.1,.,.,.,.,3.6,.,.,.,.,.,.,.,.,.,Biochemistry Freshman Seminar
11,ALS,200 BIOCHEM,False,100,004,30,3.950,96.7,.,.,3.3,.,.,.,.,.,.,.,.,.,.,.,.,Biochemistry Freshman Seminar
11,ALS,200 BIOCHEM,True,100,Course,118,3.928,94.1,3.4,0.8,0.8,.,.,0.8,.,.,,.,.,.,.,.,.,Biochemistry Freshman Seminar
11,ALS,200 BIOCHEM,False,104,001,39,3.808,84.6,7.7,2.6,.,2.6,2.6,.,.,.,.,.,.,.,.,.,.,Molecules to Life & Science
11,ALS,200 BIOCHEM,False,104,002,700,3.929,91.4,3.3,2.7,1.0,0.6,.,.,1.0,.,.,.,.,.,.,.,.,Molecules to Life & Science
11,ALS,200 BIOCHEM,True,104,Course,739,3.923,91.1,3.5,2.7,0.9,0.7,0.1,,0.9,.,,.,.,.,.,.,.,Molecules to Life & Science
11,ALS,200 BIOCHEM,False,299,059,2,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,071,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,078,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,088,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,092,2,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,095,2,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,096,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,097,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,299,098,23,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,True,299,Course,34,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Independent Study
11,ALS,200 BIOCHEM,False,501,001,288,3.622,62.8,14.6,12.8,4.9,4.2,0.7,.,.,.,.,.,.,.,.,.,.,Introduction-Biochemistry
11,ALS,200 BIOCHEM,False,501,002,483,3.555,58.0,15.1,13.7,5.8,6.2,0.6,.,0.6,.,.,.,.,.,.,.,.,Introduction-Biochemistry
11,ALS,200 BIOCHEM,True,501,Course,771,3.580,59.8,14.9,13.4,5.4,5.4,0.6,,0.4,.,,.,.,.,.,.,.,Introduction-Biochemistry
11,ALS,200 BIOCHEM,False,507,001,99,3.389,36.4,31.3,19.2,6.1,4.0,3.0,.,.,.,.,.,.,.,.,.,.,General Biochemistry I
11,ALS,200 BIOCHEM,False,508,001,66,2.906,28.8,3.0,34.8,3.0,18.2,7.6,1.5,.,.,.,.,.,.,.,3.0,.,General Biochemistry II
11,ALS,200 BIOCHEM,False,510,001,104,3.341,47.1,9.6,26.0,4.8,9.6,2.9,.,.,.,.,.,.,.,.,.,.,Nutr Biochm & Mtblsm
11,ALS,200 BIOCHEM,False,551,001,78,3.782,65.4,28.2,3.8,2.6,.,.,.,.,.,.,.,.,.,.,.,.,Biochemical Methods
11,ALS,200 BIOCHEM,False,601,001,22,3.932,90.9,4.5,4.5,.,.,.,.,.,.,.,.,.,.,.,.,.,Protein&Enzyme Struct&Funct
11,ALS,200 BIOCHEM,False,609,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Math Mthds for Systems Biology
11,ALS,200 BIOCHEM,False,612,001,15,3.600,33.3,53.3,13.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Prokaryotic Molecular Biol
11,ALS,200 BIOCHEM,False,621,001,18,4.000,88.9,.,.,.,.,.,.,.,.,.,.,.,11.1,.,.,.,Plant Biochemistry
11,ALS,200 BIOCHEM,False,631,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Plant Genetics
11,ALS,200 BIOCHEM,False,645,001,20,3.150,50.0,.,30.0,.,10.0,5.0,5.0,.,.,.,.,.,.,.,.,.,Mol Ctrl of Mtblsm & Mtblc Dis
11,ALS,200 BIOCHEM,False,681,078,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,085,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,089,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,090,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,093,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,681,095,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,True,681,Course,7,,.,.,.,.,.,.,,.,.,,.,100.0,.,.,.,.,Senior Honors Thesis
11,ALS,200 BIOCHEM,False,691,092,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Thesis
11,ALS,200 BIOCHEM,False,699,040,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,053,4,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,057,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,059,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,066,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,074,5,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,075,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,078,6,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,080,3,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,084,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,089,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,091,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,092,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,093,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,095,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,097,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,699,101,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,True,699,Course,37,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Special Problems
12,ALS,200 BIOCHEM,False,704,001,16,3.938,87.5,12.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Chemical Biology
12,ALS,200 BIOCHEM,False,719,001,12,3.958,91.7,8.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,From Atoms to Molecules
12,ALS,200 BIOCHEM,False,721,001,9,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Biochemical Communication
12,ALS,200 BIOCHEM,False,729,002,2,***,,,,,,,,,,.,.,.,.,.,.,.,Advanced Topics
12,ALS,200 BIOCHEM,False,729,007,10,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Advanced Topics
12,ALS,200 BIOCHEM,False,729,008,25,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Advanced Topics
12,ALS,200 BIOCHEM,True,729,Course,37,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Advanced Topics
12,ALS,200 BIOCHEM,False,872,001,26,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Topic-Macromoleculr/Biophys
12,ALS,200 BIOCHEM,False,901,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Smr-Nutr&Metabolism (Adv)
12,ALS,200 BIOCHEM,False,910,001,7,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Smr-Molecular Virology (Adv)
12,ALS,200 BIOCHEM,False,917,001,9,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Reg Gene Expression Adv Sem
12,ALS,200 BIOCHEM,False,932,001,19,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Biotechnol Traing Prgm Smr
12,ALS,200 BIOCHEM,False,945,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Seminar-Chemical Biology (Adv)
12,ALS,200 BIOCHEM,False,990,050,6,,.,.,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,057,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,059,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,065,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,066,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,074,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,075,17,,.,.,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,078,6,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,080,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,081,9,,.,.,.,.,.,.,.,11.1,.,.,.,88.9,.,.,.,.,Research
12,ALS,200 BIOCHEM,False,990,084,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,085,6,,.,.,.,.,.,.,.,16.7,.,.,.,83.3,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,086,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,087,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,088,6,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,089,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,090,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,091,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,092,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,093,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,094,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,095,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,096,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,097,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,098,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,100,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,False,990,101,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
13,ALS,200 BIOCHEM,True,990,Course,113,,.,.,.,.,.,.,,36.3,.,,.,63.7,.,.,.,.,Research
14,ALS,292 DYSCI,False,101,001,4,***,,,,,,,,,,.,.,.,.,.,.,.,Intro to Animal Sciences
14,ALS,292 DYSCI,False,102,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Intro to Animal Sciences Lab
14,ALS,292 DYSCI,False,102,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Intro to Animal Sciences Lab
14,ALS,292 DYSCI,True,102,Course,3,***,,,,,,,,,,,,,,,,,Intro to Animal Sciences Lab
14,ALS,292 DYSCI,False,233,001,17,3.647,70.6,5.9,11.8,5.9,5.9,.,.,.,.,.,.,.,.,.,.,.,Dairy Herd Management I
14,ALS,292 DYSCI,False,299,002,4,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,299,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,299,005,6,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,299,007,2,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,299,011,3,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,299,032,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,True,299,Course,17,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Independent Study
14,ALS,292 DYSCI,False,375,001,13,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Special Topics
14,ALS,292 DYSCI,False,378,001,27,3.704,66.7,11.1,18.5,3.7,.,.,.,.,.,.,.,.,.,.,.,.,Lactation Physiology
14,ALS,292 DYSCI,False,399,001,7,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Coord Intrnshp/Cooprtv Educ
14,ALS,292 DYSCI,False,414,001,7,2.714,14.3,14.3,14.3,42.9,.,14.3,.,.,.,.,.,.,.,.,.,.,Ruminant Nutr & Metab
14,ALS,292 DYSCI,False,434,001,6,3.417,16.7,50.0,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Reproductive Physiology
14,ALS,292 DYSCI,False,535,001,9,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Dairy Farm Mgmt Practicum
14,ALS,292 DYSCI,False,681,002,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
14,ALS,292 DYSCI,False,699,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
14,ALS,292 DYSCI,False,699,005,4,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
14,ALS,292 DYSCI,False,699,007,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
14,ALS,292 DYSCI,True,699,Course,6,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Special Problems
14,ALS,292 DYSCI,False,799,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pract-Dairy Science Tchng
14,ALS,292 DYSCI,False,825,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Ruminant Nutr Phys II
14,ALS,292 DYSCI,False,900,032,10,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Seminar
14,ALS,292 DYSCI,False,990,002,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,003,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,007,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,011,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,012,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,017,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,018,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,024,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,026,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,040,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,False,990,045,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
14,ALS,292 DYSCI,True,990,Course,22,,.,.,.,.,.,.,,68.2,.,,.,31.8,.,.,.,.,Research
16,ALS,355 ENTOM,False,103,002,13,3.333,30.8,30.8,15.4,.,15.4,.,.,.,.,.,.,.,7.7,.,.,.,Agroecology of Food and Ag
16,ALS,355 ENTOM,False,201,001,72,3.738,61.1,19.4,4.2,2.8,2.8,.,.,.,.,.,.,.,.,9.7,.,.,Insects and Human Culture
16,ALS,355 ENTOM,False,201,002,76,3.757,73.7,21.1,1.3,1.3,.,.,2.6,.,.,.,.,.,.,.,.,.,Insects and Human Culture
16,ALS,355 ENTOM,False,201,003,70,3.736,67.1,21.4,5.7,2.9,2.9,.,.,.,.,.,.,.,.,.,.,.,Insects and Human Culture
16,ALS,355 ENTOM,True,201,Course,218,3.744,67.4,20.6,3.7,2.3,1.8,.,0.9,.,.,,.,.,.,3.2,.,.,Insects and Human Culture
16,ALS,355 ENTOM,False,203,001,122,3.873,84.4,9.0,4.9,.,1.6,.,.,.,.,.,.,.,.,.,.,.,Introduction to Global Health
16,ALS,355 ENTOM,False,205,001,321,3.903,91.9,4.4,1.9,.,0.6,0.6,0.6,.,.,.,.,.,.,.,.,.,"Our Planet, Our Health"
16,ALS,355 ENTOM,False,299,004,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
16,ALS,355 ENTOM,False,302,001,19,3.553,63.2,10.5,15.8,5.3,.,5.3,.,.,.,.,.,.,.,.,.,.,Introduction to Entomology
16,ALS,355 ENTOM,False,331,001,14,3.962,85.7,7.1,.,.,.,.,.,.,.,.,.,.,7.1,.,.,.,Taxonomy of Mature Insects
16,ALS,355 ENTOM,False,375,001,17,3.882,82.4,11.8,5.9,.,.,.,.,.,.,.,.,.,.,.,.,.,Special Topics
16,ALS,355 ENTOM,False,375,003,20,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Special Topics
16,ALS,355 ENTOM,True,375,Course,37,3.957,91.9,5.4,2.7,.,.,.,,.,.,,.,.,.,.,.,.,Special Topics
16,ALS,355 ENTOM,False,450,001,39,3.782,66.7,28.2,2.6,.,2.6,.,.,.,.,.,.,.,.,.,.,.,Basic & Applied Insect Ecology
16,ALS,355 ENTOM,False,681,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
16,ALS,355 ENTOM,False,699,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,002,4,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,004,2,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,005,4,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,007,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,009,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,011,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,026,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,False,699,030,1,***,,,,,,,,,,.,.,.,.,.,.,.,Special Problems
16,ALS,355 ENTOM,True,699,Course,18,4.000,94.4,.,.,.,.,.,,.,.,,.,.,5.6,.,.,.,Special Problems
16,ALS,355 ENTOM,False,801,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Colloquium
16,ALS,355 ENTOM,False,820,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Foundations of Evolution
16,ALS,355 ENTOM,False,953,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Intr. to WI Ecol.: Grad Sem
16,ALS,355 ENTOM,False,990,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,002,1,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,003,4,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,004,1,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,005,3,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,006,2,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,007,1,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,009,2,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,False,990,030,3,***,,,,,,,,,,.,.,.,.,.,.,.,Grad Research & Thesis
16,ALS,355 ENTOM,True,990,Course,20,,.,.,.,.,.,.,,60.0,.,,.,40.0,.,.,.,.,Grad Research & Thesis
18,ALS,390 FOODSCI,False,150,001,99,3.934,94.9,.,2.0,3.0,.,.,.,.,.,.,.,.,.,.,.,.,Fermented Food and Beverages
18,ALS,390 FOODSCI,False,180,001,42,3.940,88.1,11.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sustainable Food Security
18,ALS,390 FOODSCI,False,299,008,3,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
18,ALS,390 FOODSCI,False,299,045,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Study
18,ALS,390 FOODSCI,True,299,Course,4,***,,,,,,,,,,,,,,,,,Independent Study
18,ALS,390 FOODSCI,False,301,001,22,2.818,13.6,13.6,36.4,13.6,18.2,.,4.5,.,.,.,.,.,.,.,.,.,Intro to Sci & Technol of Food
18,ALS,390 FOODSCI,False,324,003,17,3.471,52.9,.,35.3,11.8,.,.,.,.,.,.,.,.,.,.,.,.,Food Microbiology Laboratory
